Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN
1999-12-31,31.910448,10.433799,,,1.166288,,16.693563,14.46875,,32.281773,6.254161,26.83045,16.961151,49.174622,20.531096,327.625,8.31725,7.08057,16.614136,7.53125,,,31.284782,,5.765912,15.478644,,,2.107217,76.125
2000-01-03,30.769329,10.056676,,,1.251975,,16.274672,15.5,,31.310091,6.226146,24.383778,16.085009,45.795609000000006,20.0723,321.25,8.287651,6.642360000000001,16.320375,7.375,,,30.57501,,5.621763,15.116813,,,2.147302,89.375
2000-01-04,29.5467,9.769344,,,1.213892,,14.909399,14.625,,30.06848,6.121093,22.434734,15.658176,42.297325,19.460575,300.0,8.184055,6.642360000000001,15.961325,6.9375,,,29.59223,,5.621763,14.634359,,,2.16448,81.9375
2000-01-05,30.402544,9.751384,,,1.218653,,15.204173999999998,15.0,,30.392372,6.079071,21.895638,15.568307,39.673607,19.575274,283.5,8.228454,6.757679,15.667562,7.28125,,,30.138218,,5.896954,15.277626,,,2.153027,69.75
2000-01-06,32.847771,10.092591,,,1.194851,,15.32829,16.0,,30.635298,6.086074,22.559143,15.882826,38.162998,20.875191,236.125,8.235842,6.988314999999999,15.373796,7.75,,,30.57501,,5.896954,15.197224,,,2.112945,65.5625
2000-01-07,33.499851,10.200341,,,1.228173,,16.072987,16.25,,31.229115000000004,6.485278,23.098242000000006,16.197338000000002,41.343246,22.328054,248.375,8.539241,6.872999,15.667562,8.25,,,32.70433,,5.975579,15.760079,,,2.170205,69.5625
2000-01-10,33.336834,10.12851,,,1.290058,,16.693563,17.5,,32.632656,6.366219,23.678804,15.231341,43.84770200000001,20.951658,285.5,8.391248,6.849935,15.863403,8.28125,,,33.905499,,5.988686,15.398242000000002,,,2.198836,69.1875
2000-01-11,32.766277,9.984841,,,1.347182,,15.545491,17.25,,32.794616999999995,6.373221,23.595869,14.916828,43.251404,19.995844,278.4375,8.391248,6.8268710000000015,15.896047,7.5,,,33.687088,,5.975579,15.358043,,,2.210289,66.75
2000-01-12,32.847771,9.835416,,,1.290058,,15.467919,18.125,,33.469398,6.3522120000000015,23.637335,14.669710999999998,42.376839,20.339933,254.0,8.154457,6.872999,15.667562,7.40625,,,35.761837,,6.041101,15.438446,,,2.22174,63.5625
2000-01-13,32.847771,9.745182000000002,,,1.304339,,16.290188,18.875,,34.036213000000004,6.422246,24.839939,15.006685999999998,43.01289000000001,20.187,232.8125,8.139658,6.965253,15.732837,8.71875,,,36.47159600000001,,6.0935190000000015,15.961097,,,2.244645,65.9375
2000-01-14,32.379116,9.96174,,,1.290058,,16.460844,20.1875,,35.95261400000001,6.303186,25.379034,15.433521,43.489922,19.804674,230.0,8.095262,6.8268710000000015,15.83077,8.65625,,,38.98312,,6.014892,15.55906,,,2.22174,64.25
2000-01-18,31.665915,9.745182000000002,,,1.294818,,15.886810999999998,19.5,,33.65834,6.303186,26.332823,14.377665,45.477581,18.848848,211.5,8.080459,6.6884869999999985,15.863403,8.265625,,,37.399799,,5.975579,15.478644,,,2.107217,64.125
2000-01-19,32.216084,9.546668,,,1.275777,,15.66961,19.59375,,33.847279,6.275171,26.00107,13.523991,44.523502,18.887087,224.75,7.8880690000000016,6.711553,15.79812,8.53125,,,38.054958,,6.027997,15.157017000000002,,,2.1415740000000003,66.8125
2000-01-20,31.013849,9.257922,,,1.204371,,15.840265,19.5,,33.550369,6.233148,25.9596,14.62478,43.330906,18.275352,234.0,7.695676,6.619297,15.79812,9.96875,,,37.126781,,6.263875,15.277626,,,2.068564,64.75
2000-01-21,30.952721,9.005267,,,1.152007,,15.60755,18.9375,,34.549057,6.240153,24.549656,13.928362,43.728428,17.701857,269.0,7.532883999999999,6.711553,15.732837,11.03125,,,35.379646,,7.010822,15.116813,,,2.0156,62.0625
2000-01-24,30.239523,8.662385,,,1.142487,,15.033514000000002,17.25,,34.549057,6.205135,24.508186,13.771101000000002,43.569431,18.466516,262.0625,7.1333,6.596234,15.667562,11.765625,,,34.178474,,7.259808,14.674563,,,2.0156,70.125
2000-01-25,29.791220000000006,8.5541,,,1.1044040000000002,,15.638579,20.0,,32.821606,6.198131,23.678804,14.355196,43.052643,19.00178,279.3125,7.222096,6.319469000000002,15.634919,11.90625,,,33.304913,,6.5521699999999985,14.714775,,,2.009874,69.25
2000-01-26,31.401012,8.572147,,,1.209132,,15.18866,18.5,,31.283089,6.213595,24.093496,15.074081,43.450169,19.269409,277.5,7.636478,6.550104,15.504354,12.15625,,,33.741699,,6.408022,14.915792,,,1.929708,64.8125
2000-01-27,31.380632,8.896989999999997,,,1.309099,,15.561008,18.46875,,32.76762,6.023813,24.134966,14.804501,43.529675,18.887087,281.125,7.547682000000001,6.665425,15.700204,11.890625,,,34.669861,,6.368056,14.915792,,,1.923982,66.9375
2000-01-28,30.076517,9.203781,,,1.247215,,14.288822,17.625,,32.983551,6.016784,23.844683,15.096544,43.291172,18.237125,270.0625,7.7252740000000015,6.50398,15.439074,11.8125,,,35.161247,,6.32809,14.674563,,,1.901077,61.6875
2000-01-31,30.524811,9.40229,,,1.19009,,13.668242,18.0,,34.603043,5.98867,22.973833,15.613243,42.098572,18.122421,249.125,7.547682000000001,6.665425,15.406431,10.9375,,,35.215843,,6.354734,14.915792,,,1.912529,64.5625
2000-02-01,30.687815000000004,9.492526,,,1.285297,,13.869931,18.28125,,34.872952000000005,6.368232,23.181177,15.927758,45.159557,18.73415,239.0625,7.518084,6.480914,15.536994,11.09375,,,36.144016,,6.354734,14.835382,,,1.923982,67.4375
2000-02-02,30.158012,9.546668,,,1.32338,,15.21969,18.03125,,34.252151,6.227653,23.595869,15.950220000000002,48.657833,18.581221,233.625,7.532883999999999,6.50398,15.569641,12.625,,,37.399799,,6.154899,14.996201999999998,,,1.889625,69.4375
2000-02-03,29.893118,9.600808,,,1.337662,,17.143482000000002,19.5,,34.711009999999995,6.269828,24.300838,16.152403,49.452885,18.810617,245.375,7.3700899999999985,6.50398,15.406431,14.0,,,38.327946,,6.2881230000000015,14.835382,,,1.923982,84.1875
2000-02-04,29.037271,9.943694,,,1.199611,,18.369123,19.28125,,32.497707,6.297943,25.17169,15.79297,48.498814,18.887087,235.0,7.266494000000002,6.411724,15.439074,13.65625,,,37.01759000000001,,6.194867,14.955998999999998,,,1.889625,78.5625
2000-02-07,28.568605,9.763226,,,1.142487,,19.129333,20.65625,,34.549057,6.269828,25.254629,15.366118,50.565983,18.848848,228.625,7.192498,6.411724,15.373796,13.421875,,,38.000366,,6.194867,15.116813,,,1.883899,75.0
2000-02-08,28.588985,9.85346,,,1.123445,,20.789383,20.6875,,36.465454,5.173309,24.922874,15.074081,50.24795200000001,18.466516,240.9375,7.1185,6.319469000000002,15.243232999999998,12.859375,,,37.891159,,6.208191,14.151907,,,1.7865540000000002,83.125
2000-02-09,28.568605,10.412902,,,1.10678,,21.735765,21.03125,,37.086254,4.779689,26.623106,14.849434,48.18079,17.510693,234.875,7.000106,6.227213,15.210593,12.96875,,,37.072201,,6.2481550000000015,12.82517,,,1.7980060000000002,80.25
2000-02-10,28.038805,10.142203,,,1.099643,,22.651117000000006,21.25,,35.790657,4.5266470000000005,26.37429,14.82696,48.777077,17.166598999999998,229.0,7.059303999999999,6.227213,15.275873,13.90625,,,37.01759000000001,,6.341412,13.187006,,,1.820911,76.1875
2000-02-11,27.040335,9.817361,,,1.132966,,22.449432,22.75,,35.412781,4.498531,26.581638,14.332735,47.942272,16.478410999999998,233.0625,6.91131,5.904321,15.210593,15.6875,,,35.761837,,6.434669,13.950886,,,1.746471,76.1875
2000-02-14,27.019964,10.124158,,,1.094883,,22.24774,21.625,,36.924305,4.386068,26.45723,14.040687,48.618073,17.548925,230.375,6.467327,6.065768,15.471719,15.625,,,37.672771,,6.487955,13.669459,,,1.735019,74.4375
2000-02-15,29.057665000000004,10.142203,,,1.066321,,22.061565,21.75,,37.302193,4.498531,26.084009,14.067698000000002,52.07659500000001,17.740095,222.5,6.556125,6.227213,15.504354,18.75,,,35.598042,,6.687794,13.991091,,,1.7521970000000002,73.8125
2000-02-16,28.792755,10.015882,,,1.067509,,24.37322,21.875,,38.084927,4.653168,25.918131,13.955158,51.520061,17.128373999999994,246.125,6.5857220000000005,5.996575,15.243232999999998,22.0625,,,34.321362,,6.634503,13.830274,,,1.740746,70.6875
2000-02-17,29.220675,9.889554,,,1.068697,,25.211,21.5,,37.976974,4.533676,25.586382,13.617535,61.696865,17.434229000000002,252.0,6.718918,6.0888300000000015,15.308514,21.03125,,,34.430671999999994,,6.5945350000000005,13.669459,,,1.7865540000000002,69.0
2000-02-18,28.548231,9.42034,,,1.028238,,24.388735,21.5,,38.003963,4.350923000000001,24.756999999999998,13.572516,59.629696,16.554873999999998,241.6875,6.659721,5.881256,15.569641,19.0,,,35.74231,,6.447989,13.508642000000002,,,1.7980060000000002,64.75
2000-02-22,29.383684,9.6369,,,1.018717,,24.396477,20.90625,,37.113247,4.414183,24.300838,13.414954000000002,58.19857800000001,17.013666,242.125,6.496926,5.881256,15.536994,18.78125,,,35.414394,,6.394703,13.749872,,,1.912529,63.5625
2000-02-23,30.291824,9.275969,,,0.994916,,24.730057,20.53125,,36.357479,4.5266470000000005,24.259375,13.189872,62.968964,16.631334,252.0625,6.422929,5.812067,15.602279,19.0,,,35.469055,,6.2881230000000015,13.428232,,,1.860994,70.4375
2000-02-24,29.861145,9.167686,,,0.999676,,26.405617,21.28125,,36.654388,4.56179,25.793724,12.829739,67.89834599999999,16.134304,274.8125,6.452528,5.6736830000000005,15.406431,19.8125,,,34.539967,,6.194867,13.468436,,,1.838089,68.4375
2000-02-25,28.13838,9.257922,,,0.971114,,24.450796,20.25,,36.492443,4.625053,25.710789,12.627165,68.772911,15.981379,267.0625,6.304535,5.650619,15.341148,20.21875,,,34.867878000000005,,6.061646,13.213884,,,1.7980060000000002,69.125
2000-02-28,28.363974,9.564715,,,0.956833,,24.280136,18.875,,37.059265,4.442299,25.420504,13.302419,64.241043,15.981379,256.75,6.40813,5.650619,15.536994,20.65625,,,34.922562,,6.048323,12.84909,,,1.838089,65.75
2000-02-29,28.938223,9.528622,,,0.966353,,25.319603,19.75,,36.19553,4.625053,26.084009,13.167357999999998,66.069702,15.751982,261.25,6.274936,5.558364,15.961325,21.3125,,,34.977191999999995,,5.995029,12.768021,,,1.849542,68.875
2000-03-01,28.261429,9.763226,,,1.1044040000000002,,24.916225,20.25,,35.38579199999999,5.960553,26.706043,13.302419,69.408966,15.866678,278.625,6.319335,5.373854,15.993965,28.875,,,33.720184,,5.941744,13.051752,,,1.872447,65.875
2000-03-02,28.240925,9.672994,,,1.1044040000000002,,20.013659,19.625,,37.626083,6.276857,26.747513,13.054818,66.974052,15.599043,268.0,6.18614,5.512237,15.667562,24.1875,,,33.009739,,5.861809,12.565354,,,1.843816,62.5625
2000-03-03,29.368923,9.3662,,,1.128206,,22.495975,20.75,,37.545101,6.009757,28.033052,13.189872,68.693428,16.096073,268.375,6.437728,5.5353,15.765484,24.90625,,,32.244587,,5.848487,12.565354,,,1.860994,62.5
2000-03-06,28.630598,9.023314,,,1.094883,,21.301357,23.75,,35.142872,5.791857,27.369547,13.03231,101.131966,15.484346,254.0,6.171341,5.742875,15.700204,25.09375,,,31.971344,,5.821841,12.44375,,,1.820911,63.9375
2000-03-07,27.15395,8.5541,,,1.04728,,20.153288,27.5,,34.387108000000005,5.756713,26.871922,12.537127,90.319115,14.796153,262.4375,6.038145,5.5353,15.471719,25.503901000000006,,,31.698074,,5.888454,12.038413,,,1.7922810000000002,63.5
2000-03-08,27.092426,8.951128,,,1.004436,,19.625793,26.75,,33.793293,6.0870739999999985,26.498699,12.559638,96.679596,15.178482,265.0,6.334134,5.812067,15.700204,25.09375,,,30.987598,,6.088286,11.714152,,,1.76365,63.625
2000-03-09,26.559191,9.023314,,,1.099643,,19.393076,29.0625,,32.632656,6.410408,26.208416,12.694694,97.315666,15.178482,286.0,6.1565400000000015,5.696749,15.863403,24.1875,,,33.610889,,6.088286,11.795217999999998,,,1.7865540000000002,68.8125
2000-03-10,26.743774,8.933078,,,1.090123,,20.665266,26.0,,31.526020000000006,6.297943,26.00107,12.649668,90.319115,15.254951,296.0,6.363732,5.904321,15.732837,23.25,,,32.845757,,6.034998000000001,11.633082,,,1.746471,66.875
2000-03-13,25.92341,8.824802,,,1.032999,,20.386005,25.75,,31.526020000000006,5.70751,25.752256,12.379571,83.48159,15.102016,284.75,6.40813,5.829078,15.765484,22.5,,,33.337631,,5.928421,11.511488,,,1.820911,65.3125
2000-03-14,25.96442,8.987224000000003,,,1.0568,,20.215349,24.0,,31.040171,5.756713,25.876665,12.897261,77.20056899999999,15.21672,269.75,6.1417410000000014,5.875523,15.993965,19.25,,,31.31551,,5.875132,11.67362,,,1.7836869999999998,65.625
2000-03-15,27.071913,9.384248,,,0.990155,,20.742836,24.625,,32.119827,5.735627,25.62785,14.799198,72.668724,16.74604,240.25,7.1185,6.409663,16.059248,18.25,,,30.878304,,5.955064,12.64642,,,1.843816,63.75
2000-03-16,28.897219,9.96174,,,0.990155,,23.44235,24.59375,,34.603043,6.030842,27.411016,15.845862,75.09365799999998,18.160654,229.125,7.695676,6.897355,16.124535,19.28125,,,35.359764,,6.581212,13.781356,,,1.900599,66.25
2000-03-17,28.179399,9.672994,,,0.997292,,21.76679,25.0,,33.631348,6.073018,28.572149,15.058059,77.04158000000002,16.860733,218.9375,7.266494000000002,7.036695,16.059248,21.625,,,34.048107,,6.2481550000000015,13.538151999999998,,,1.900599,64.8125
2000-03-20,28.548557,9.781272,,,1.028238,,21.704733,26.875,,33.199482,5.981639,29.111246,14.877998000000002,72.350693,17.128373999999994,213.25,7.103702,7.29215,16.091894,19.28125,,,32.955086,,6.301443,13.213884,,,1.871269,64.1875
2000-03-21,29.676558,9.727135,,,1.023478,,22.75972,27.40625,,32.227798,5.84106,29.650343,15.620767,73.145744,17.434229000000002,197.5,7.488485000000002,7.338599,16.124535,17.5,,,34.321362,,6.208191,14.308288,,,1.906465,72.375
2000-03-22,28.220411,9.907601,,,1.018717,,25.319603,28.75,,31.175133,6.030842,31.516449,15.890868,75.968216,16.554873999999998,208.5,6.852111,6.990246000000001,16.255098,19.921875,,,34.157406,,6.048323,13.943487,,,1.82434,70.6875
2000-03-23,28.548557,9.763226,,,0.980634,,26.458645,27.6875,,31.876896,6.192506,33.175209,16.183485,76.127235,17.319534,201.875,7.192498,6.9438,16.483578,20.3125,,,33.610889,,6.208191,14.429894,,,1.830207,67.6875
2000-03-24,29.820120000000006,9.709088,,,1.037759,,26.86212,27.0,,32.713642,6.410408,32.553173,16.543606,76.32599599999998,17.701857,211.0,6.881711,7.013472,16.516222,19.796875,,,33.610889,,6.168218,14.916292000000002,,,1.859537,72.6875
2000-03-27,29.0818,9.600808,,,0.999676,,28.21221,27.09375,,32.092831,6.255769,30.811478,15.800838,72.668724,17.090132,208.6875,6.852111,7.013472,16.646782,21.125,,,34.048107,,6.034998000000001,14.105620000000002,,,1.840465,73.125
2000-03-28,29.16383,9.781272,,,1.004436,,27.591473,27.5625,,31.445042,6.269828,30.562664,15.73331,75.76945500000002,17.166598999999998,199.875,7.044503999999999,6.804459,16.320375,21.234375,,,32.791121999999994,,5.915099,14.67309,,,1.836073,70.125
2000-03-29,28.753643,10.070018,,,0.999676,,27.653551,27.375,,32.551682,6.016784,31.226168,16.115945999999994,71.237602,17.395998000000002,170.0,6.926108,6.665121000000001,16.157173,17.46875,,,32.791121999999994,,6.14158,14.67309,,,1.795011,66.25
2000-03-30,29.20483,10.250484,,,0.980634,,26.613827,30.0,,34.387108000000005,5.960553,30.645599,16.025921,66.785271,17.699185999999994,160.0625,6.822512,7.106363000000001,16.059248,12.015625,,,32.791121999999994,,6.2481550000000015,15.078422,,,2.017919,66.5
2000-03-31,29.061291,10.160254,,,0.91875,,27.638033,29.5,,34.009224,6.2417120000000015,31.516449,16.40856,66.14921600000001,17.506809,160.8125,7.1185,7.710172999999998,15.889758,17.4375,,,34.703941,,6.487955,15.443224,,,1.947528,67.0
2000-04-03,30.148268,10.683605,,,0.8473440000000001,,26.210352,30.4375,,33.631348,6.396349,29.857689,16.926251999999998,62.33289,18.545673,119.0,6.866911,7.431491,16.022171,15.6875,,,34.048107,,6.32809,15.88909,,,2.141106,63.5625
2000-04-04,30.496920000000006,11.387424,,,0.809261,,25.263739,30.5625,,32.092831,6.361204,27.411016,16.768692,59.47068,18.314814,115.468697,6.866911,7.524385,16.220795000000006,14.25,,,35.960922,,6.261476999999998,15.645883,,,2.082447,63.9375
2000-04-05,29.902153,10.719699,,,0.814022,,26.613827,34.1875,,32.632656,6.403378,26.498699,16.543606,61.657101,18.276335,110.0,7.340489999999999,7.268928999999999,16.055277,15.71875,,,39.731903,,6.408022,15.240549,,,2.100045,62.1875
2000-04-06,30.640484000000004,10.91821,,,0.842584,,28.460499,35.5,,32.659649,6.38229,25.461973,16.656157999999998,66.785271,18.199383,135.125,7.310892,7.385045,16.320104999999998,16.0,,,39.240036,,6.2881230000000015,14.794686,,,2.152839,64.25
2000-04-07,30.066231,10.57533,,,0.6140869999999999,,31.036526,37.75,,33.253475,6.38229,27.452486,16.386060999999998,77.598099,18.007006,145.6875,7.088902,7.547611,16.452524,15.4375,,,39.185387,,6.234835,14.67309,,,2.111777,67.5625
2000-04-10,30.435389,10.701651,,,0.6140869999999999,,29.096752,37.75,,34.306133,6.529898,26.623106,16.588625,68.136864,18.122429,133.3125,7.192498,7.361822,16.684244,15.109375,,,39.786537,,6.2881230000000015,14.997359,,,2.064848,63.375
2000-04-11,31.317276,10.990396,,,0.535537,,29.670921000000003,35.3125,,33.685329,6.550984,27.245142,16.948763,64.201309,19.045868,107.75,7.429286999999999,7.431491,16.684244,15.21875,,,39.458652,,6.341412,14.75416,,,2.041384,63.375
2000-04-12,31.050653000000004,11.498964,,,0.5284,,27.824251,38.0,,33.064526,6.38932,26.871922,16.971273,54.70030600000001,19.507582,92.75,7.429286999999999,7.408271000000001,16.81666,13.78125,,,40.988911,,6.38138,15.078422,,,2.053116,56.375
2000-04-13,31.091675,11.372,,,0.52364,,28.196690000000004,35.5,,33.010544,6.438522,27.618361,16.926251999999998,57.24450699999999,18.507195,88.0,7.384889999999999,7.408271000000001,16.949070000000006,13.96875,,,41.426094,,6.434669,15.200028,,,2.094179,48.0
2000-04-14,29.79961,10.682795,,,0.495078,,24.286085,33.0,,31.903904,6.016784,24.508186,16.588625,52.59338,17.814619,64.875,7.0149050000000015,7.385045,16.949070000000006,12.8125,,,39.567955,,6.2215099999999985,13.538151999999998,,,1.982724,46.875
2000-04-17,29.491982,10.936711,,,0.485557,,28.134619,36.3125,,32.092831,5.876204,24.549656,16.431067000000002,50.565983,18.391769,70.0,6.852111,7.245707,16.949070000000006,10.4375,,,39.130722,,6.368056,13.619224,,,1.994456,47.0625
2000-04-18,29.491982,11.081806,,,0.480797,,29.050194,39.5,,33.253475,5.9535230000000015,25.088753,16.40856,55.33635699999999,18.083958,91.5,7.044503999999999,7.036695,16.882872,11.90625,,,40.497044,,6.461313,13.619224,,,1.941661,54.9375
2000-04-19,29.676558,11.136219,,,0.473652,,27.963919,37.625,,34.306133,5.98867,25.710789,16.07094,55.495369,17.160522,88.9375,7.207296,7.245707,16.915974,10.234375,,,41.043545,,6.394703,13.213884,,,1.953394,53.4375
2000-04-20,30.271320000000006,11.390138,,,0.509359,,27.963919,39.125,,37.194225,6.11519,26.623106,17.128823999999998,57.204754,18.391769,86.9375,7.044503999999999,7.408271000000001,16.915974,9.8125,,,40.333088,,6.408022,14.592023,,,2.006187,52.375
2000-04-24,31.953051,11.62592,,,0.499838,,26.008614,40.5,,36.19553,6.312,26.623106,17.443943,58.278088,19.430635,75.875,6.733717,7.640503999999999,16.915974,10.0,,,39.349339,,6.461313,14.956826,,,2.023787,49.8125
2000-04-25,30.784044,11.535233,,,0.526016,,29.795073,43.75,,35.925629,6.227653,26.913389,17.578999,57.24450699999999,20.161682,73.0625,7.044503999999999,7.8495149999999985,16.882872,9.515625,,,40.278423,,6.541248,15.443224,,,2.064848,52.4375
2000-04-26,29.184334000000003,11.317591,,,0.508163,,28.522575,41.125,,36.924305,6.229064,26.996325,18.074177,58.437099,18.968916,73.5,6.852111,7.547611,16.750448000000002,8.875,,,39.130722,,6.866279,14.956826,,,2.094179,53.5
2000-04-27,28.692112,11.317591,,,0.514119,,30.648577000000003,42.625,,36.465454,6.765203,26.871922,17.466454000000002,57.721546,18.930433,83.125,6.8077130000000015,7.803066,16.915974,8.96875,,,38.201653,,6.690219,14.67309,,,2.064848,52.875
2000-04-28,28.425501,11.154356,,,0.476036,,30.027845000000006,43.75,,38.840706,6.532404,26.623106,17.578999,56.369938,19.122822,98.875,6.8077130000000015,7.779845,16.949070000000006,11.15625,,,39.294701,,6.500617,15.402691,,,2.053116,55.1875
2000-05-01,28.528044,11.045539,,,0.476036,,32.448704,44.1875,,37.949982,6.546514,26.41576,17.398922,60.663265,19.430635,103.3125,7.074103,7.872736,17.147697,14.15625,,,39.130722,,6.419358,15.564816,,,2.2115,59.9375
2000-05-02,28.528044,11.081806,,,0.518879,,28.677755,44.75,,36.708374,6.440697,24.881409,17.241369,64.091965,19.738449,105.375,6.926108,7.919187,17.611147,13.25,,,38.529572,,6.202674,15.443224,,,2.234963,56.125
2000-05-03,28.158899,10.918572,,,0.502214,,27.994953,43.875,,36.95129,6.292555,24.715532,16.498594,58.19857800000001,18.815002,91.875,6.837312,8.244313,17.313219,12.027325,,,38.474918,,6.202674,14.956826,,,2.182168,54.125
2000-05-04,28.035837,10.809748,,,0.526016,,28.289797,45.0,,36.762356,6.278445,24.093496,16.40856,57.403522,19.084351,97.0,7.029704,7.988853,17.346319,12.59375,,,39.021435,,6.4870730000000005,14.713625,,,2.188035,55.0625
2000-05-05,28.446011,11.00926,,,0.561723,,29.717478000000003,46.0,,37.140236,6.3631,24.34231,16.386060999999998,58.158829,19.315195000000006,97.0625,7.1333,8.058525,17.578045,12.875,,,39.786537,,6.256843,14.835226,,,2.205634,58.5
2000-05-08,28.651104,11.263181,,,0.5712430000000001,,27.156967,44.375,,35.061896999999995,6.546514,22.973833,16.56612,53.905247,19.238239,86.625,7.340489999999999,8.174643,17.445632999999994,11.6875,,,40.169121,,6.405817,14.956826,,,2.27016,56.015598
2000-05-09,28.220411,11.317591,,,0.554578,,27.886324,41.75,,34.090202000000005,6.5958929999999985,22.351797,16.836216,51.003262,18.661098000000006,83.25,7.162897999999998,8.174643,17.743563,10.996075,,,42.792408,,6.270387,14.916292000000002,,,2.217366,56.25
2000-05-10,28.199898,11.190634,,,0.466515,,26.365532,39.96875,,31.795933,6.5958929999999985,21.39801,17.128823999999998,48.975849,19.199776,77.375,6.985306,8.012078,17.743563,8.6875,,,43.666847,,6.338101999999999,14.997359,,,2.229098,53.3125
2000-05-11,28.199898,10.972982,,,0.514119,,26.908678,43.875,,32.119827,6.532404,20.900381,16.948763,48.697582,21.392929,73.203102,7.059303999999999,8.151415,18.041506,9.265625,,,44.158703,,6.459989,15.443224,,,2.205634,54.875
2000-05-12,27.851257,10.737201,,,0.52364,,26.86212,42.84375,,33.793293,6.631168,21.688292,17.196348,57.60228299999999,22.00856,70.5,6.8077130000000015,8.128193,17.842871,9.53125,,,43.284275,,6.338101999999999,16.578159,,,2.281892,53.75
2000-05-15,28.199898,11.299457,,,0.555766,,27.312149,42.75,,35.46677000000001,6.835746,22.227392,17.578999,56.091675,21.43141,74.75,6.91131,8.151415,18.273216,9.28125,,,43.830791,,6.55479,17.429358999999998,,,2.569328,56.0625
2000-05-16,29.553495,11.208766,,,0.5426810000000001,,30.757204,44.25,,34.845951,6.722875,23.222647,17.677298999999994,56.29042800000001,20.969692,76.0625,7.059303999999999,8.476543,18.273216,11.03125,,,43.284275,,6.459989,16.861897,,,2.575194,59.0625
2000-05-17,29.063879,11.190634,,,0.5331600000000001,,29.872662,42.5,,35.43977,6.624113,22.932364,17.406736,49.611908,21.085121,77.0,7.1333,8.290758,18.306324,11.28125,,,42.464489,,6.311015,16.983496,,,2.557596,61.0
2000-05-18,28.754253,11.771022,,,0.509359,,28.55361,43.25,,35.628712,6.659383999999998,23.347054,18.038061,45.159557,21.527567,75.5625,6.881711,8.499769,18.306324,10.78125,,,42.792408,,6.378732,17.105093,,,2.469606,55.375
2000-05-19,27.907925,12.061216,,,0.514119,,27.203524,41.90625,,35.76365999999999,6.9627240000000015,23.264116,17.519463000000002,42.376839,22.16246,71.9375,6.778115,8.45332,18.306324,10.21875,,,42.901718,,6.256843,17.348295,,,2.58106,52.625
2000-05-22,27.804712,12.405819,,,0.466515,,27.23456,40.25,,36.060574,7.477702000000002,22.64208,18.195894,39.673607,22.527962,69.375,6.615322,8.569438,18.306324,9.75,,,43.776134000000006,,6.283928,17.996834,,,2.569328,51.875
2000-05-23,27.784073,12.405819,,,0.478413,,27.048340000000003,37.75,,36.19553,7.251957000000001,21.232136,18.398821,36.890903,23.778471,67.75,6.763315,8.639107000000001,18.074594,8.78125,,,43.065662,,6.121416,18.604832,,,2.557596,46.6875
2000-05-24,29.125797,12.614385,,,0.495078,,26.350019,36.34375,,35.38579199999999,7.280175999999999,21.356541,18.286089,37.526951,22.970467000000006,66.4375,7.103702,8.708777,17.743563,8.75,,,42.66309,,6.148502,19.456038,,,2.6807830000000004,48.5625
2000-05-25,28.052408000000003,12.405819,,,0.480797,,25.946541,35.3125,,36.114563,7.336611,20.817444,18.128248000000006,43.728428,21.893126,62.4375,7.207296,8.685553,17.743563,8.03125,,,36.37302800000001,,6.053698000000002,17.388821,,,2.627989,45.5
2000-05-26,27.742794,12.097491,,,0.466515,,25.527548,37.0,,37.113247,7.230794,21.605354,18.353725,41.343246,21.200548,59.9375,7.1185,8.337205,17.776667,8.21875,,,38.670269,,6.175585,17.499788,,,2.575194,46.5
2000-05-30,28.11434,11.934253,,,0.485557,,28.94157,43.0,,37.302193,7.075596000000001,22.725019,18.534111,47.942272,21.315979,75.0,7.3700899999999985,8.522994,18.008389,8.984375,,,37.849831,,6.107874,17.744529999999994,,,2.481338,51.75
2000-05-31,28.320772,11.807291,,,0.471276,,27.948397,40.875,,37.680065,7.534132,22.227392,18.646851,46.829193,21.315979,66.75,7.3700899999999985,8.174643,17.909082,9.296875,,,38.779659,,5.999528,17.295813,,,2.452008,48.3125
2000-06-01,28.031776,11.861706,,,0.471276,,29.422634,42.0,,38.597782,7.7387130000000015,23.305582,19.142895000000006,46.43166,22.354845,73.875,7.562481,8.012078,17.478739,9.5625,,,40.201775,,6.13496,17.62216,,,2.481338,50.1875
2000-06-02,27.845987,11.353867,,,0.537921,,31.036526,45.0625,,39.731419,7.781036999999999,25.005816,19.052704,51.997093,22.431803,89.0,7.281294,8.430099,17.677360999999994,10.875,,,39.217224,,6.202674,18.234035,,,2.369882,57.875
2000-06-05,28.093702,11.535233,,,0.52364,,31.952103,45.5625,,37.896,7.484754,24.176434,18.466463,50.24795200000001,22.16246,95.0625,7.103702,8.128193,17.776667,10.6875,,,39.490719,,6.01307,17.744529999999994,,,2.3933470000000003,54.5
2000-06-06,27.185459,11.662197,,,0.509359,,28.72431,45.125,,38.867691,7.689334,24.881409,18.669392,45.159557,21.662271,87.5625,7.044503999999999,8.151415,18.140802,11.5625,,,40.17437,,6.148502,17.703745,,,2.422677,50.5625
